exchange,symbol,interval,side,entry_time,entry_price,exit_time,exit_price,quantity,leverage,margin_used,pnl,pnl_pct_on_margin
Binance,BTCUSDT,1h,long,2024-01-06 20:00:00,43816.4,2024-01-07 00:00:00,44119.0,0.0501624879665586,10.0,219.79396377379186,15.17916885868056,0.06906089957184947
Binance,BTCUSDT,1h,long,2024-01-07 10:00:00,43951.4,2024-01-07 12:00:00,44080.9,0.05061884555895403,10.0,222.47691286998122,6.555140499884547,0.029464362909941436
Binance,BTCUSDT,1h,long,2024-01-07 15:00:00,44035.0,2024-01-08 08:00:00,43857.0,0.050739514817333076,10.0,223.4314534981262,-9.031633637485287,-0.040422391279663905
Binance,BTCUSDT,1h,long,2024-01-08 09:00:00,43716.3,2024-01-08 20:00:00,46796.1,0.05061461262177336,10.0,221.26835897572312,155.88288395253736,0.704496949650358
Binance,BTCUSDT,1h,long,2024-01-08 22:00:00,47011.2,2024-01-09 07:00:00,46841.0,0.05362093198241126,10.0,252.0784357611532,-9.12628262340624,-0.036204138588250695
Binance,BTCUSDT,1h,long,2024-01-09 08:00:00,46552.2,2024-01-09 19:00:00,46873.5,0.053671058261878936,10.0,249.85058384186402,17.244511019541857,0.06901929446943494
Binance,BTCUSDT,1h,long,2024-01-09 20:00:00,46636.1,2024-01-09 22:00:00,46250.7,0.05422802197240847,10.0,252.89834555074387,-20.899479668166304,-0.08263984338313055
Binance,BTCUSDT,1h,long,2024-01-10 00:00:00,45863.9,2024-01-10 05:00:00,45988.4,0.05414181616098998,10.0,248.31548422260286,6.740656112043252,0.027145532761060437
Binance,BTCUSDT,1h,long,2024-01-10 07:00:00,45766.4,2024-01-10 09:00:00,45666.9,0.054464797628340084,10.0,249.2657714177664,-5.419247364019839,-0.021740840441896236
Binance,BTCUSDT,1h,long,2024-01-10 10:00:00,45538.9,2024-01-10 17:00:00,46409.9,0.0544113999790252,10.0,247.7835302504831,47.39232938173095,0.19126505031961685
Binance,BTCUSDT,1h,long,2024-01-10 19:00:00,46498.9,2024-01-10 22:00:00,46903.3,0.05524039301834624,10.0,256.861751092078,22.3392149366193,0.0869697992855748
Binance,BTCUSDT,1h,long,2024-01-11 04:00:00,46404.9,2024-01-11 12:00:00,47451.1,0.0562261373562834,10.0,260.9168281404596,58.82378490214353,0.22545032959881325
Binance,BTCUSDT,1h,long,2024-01-11 13:00:00,47329.5,2024-01-11 15:00:00,46813.4,0.05752425280069964,10.0,272.25941229307136,-29.688266870441,-0.10904404229919998
Binance,BTCUSDT,1h,long,2024-01-11 16:00:00,46038.0,2024-01-11 17:00:00,46517.3,0.057754141995886854,10.0,265.8885189206639,27.681560258628735,0.10410964855119746
Binance,BTCUSDT,1h,long,2024-01-11 22:00:00,46408.8,2024-01-12 05:00:00,46200.9,0.058393493220530564,10.0,270.9971948172959,-12.140007240548389,-0.044797538397890364
Binance,BTCUSDT,1h,long,2024-01-12 10:00:00,46067.6,2024-01-12 11:00:00,45958.0,0.058205022414464354,10.0,268.1365690580578,-6.379270456625209,-0.02379112434769742
Binance,BTCUSDT,1h,long,2024-01-12 23:00:00,42788.9,2024-01-13 03:00:00,42625.6,0.06226666420447275,10.0,266.4322067978764,-10.16814626459058,-0.03816410330716679
Binance,BTCUSDT,1h,long,2024-01-13 10:00:00,42710.3,2024-01-13 13:00:00,42744.2,0.06180548941725599,10.0,263.97309946578287,2.095206091244618,0.007937195477436163
Binance,BTCUSDT,1h,long,2024-01-14 02:00:00,42782.9,2024-01-14 03:00:00,42691.2,0.061699795036895405,10.0,263.96961610839924,-5.657871204883578,-0.021433797147926942
Binance,BTCUSDT,1h,long,2024-01-14 20:00:00,42514.7,2024-01-14 21:00:00,42558.0,0.061723625736826444,10.0,262.4161431113455,2.672632994404765,0.010184712581766522
Binance,BTCUSDT,1h,long,2024-01-14 22:00:00,42279.9,2024-01-15 01:00:00,42280.9,0.062093474693792734,10.0,262.53059007060875,0.062093474693792734,0.00023651900785006587
Binance,BTCUSDT,1h,long,2024-01-15 10:00:00,42568.1,2024-01-15 11:00:00,42699.9,0.06157732077634579,10.0,262.1229548539565,8.115890878322555,0.030962152409903874
Binance,BTCUSDT,1h,long,2024-01-15 14:00:00,42204.1,2024-01-15 18:00:00,43015.5,0.06239348476346716,10.0,263.3260870305844,50.62607353707734,0.19225620259643056
Binance,BTCUSDT,1h,long,2024-01-16 00:00:00,42604.7,2024-01-16 03:00:00,42919.5,0.06408352362834804,10.0,273.025929912868,20.173493238204152,0.07388856159062332
Binance,BTCUSDT,1h,long,2024-01-16 13:00:00,42805.7,2024-01-16 15:00:00,43251.7,0.06462274257708417,10.0,276.62217319318916,28.82174318937954,0.10419173147501386
Binance,BTCUSDT,1h,long,2024-01-16 17:00:00,43051.4,2024-01-16 18:00:00,43008.8,0.06548953590696256,10.0,281.94162061450083,-2.78985422963651,-0.009895148589824846
Binance,BTCUSDT,1h,long,2024-01-17 03:00:00,42842.1,2024-01-17 04:00:00,42848.3,0.06557399529059704,10.0,280.93276636392875,0.40655877080198793,0.0014471746249610467
Binance,BTCUSDT,1h,long,2024-01-17 05:00:00,42778.5,2024-01-17 10:00:00,42854.0,0.06558541163603335,10.0,280.56455316720525,4.951698578520518,0.017649052678331407
Binance,BTCUSDT,1h,long,2024-01-17 15:00:00,42478.3,2024-01-17 18:00:00,42616.0,0.06617628141002711,10.0,281.1055934619555,9.11247395016054,0.032416551509829035
Binance,BTCUSDT,1h,long,2024-01-18 02:00:00,42657.3,2024-01-18 06:00:00,42808.9,0.06622022263587532,10.0,282.47759030453244,10.038985751598602,0.035539051932494216
Binance,BTCUSDT,1h,long,2024-01-18 10:00:00,42450.3,2024-01-18 12:00:00,42440.2,0.06690944944829713,10.0,284.0326201915048,-0.6757854394281905,-0.002379252914586191
Binance,BTCUSDT,1h,long,2024-01-18 16:00:00,41953.9,2024-01-18 17:00:00,41813.9,0.06756059984271974,10.0,283.44306497414794,-9.458483977980764,-0.033369960837967394
Binance,BTCUSDT,1h,long,2024-01-18 19:00:00,41014.2,2024-01-18 22:00:00,41346.3,0.0685369008668489,10.0,281.0986159533114,22.761104777880917,0.08097195605424604
Binance,BTCUSDT,1h,long,2024-01-19 14:00:00,40973.4,2024-01-19 15:00:00,40897.0,0.06960595367603861,10.0,285.19925823498005,-5.317894860849451,-0.01864624366052157
Binance,BTCUSDT,1h,long,2024-01-19 16:00:00,40408.6,2024-01-19 17:00:00,41239.1,0.0702028246168447,10.0,283.67978588122304,58.30344584428952,0.20552555644095566
Binance,BTCUSDT,1h,long,2024-01-20 00:00:00,41490.9,2024-01-20 05:00:00,41630.0,0.07107146943474435,10.0,294.88192311700345,9.886041398372836,0.033525423647112626
Binance,BTCUSDT,1h,long,2024-01-20 17:00:00,41586.6,2024-01-20 20:00:00,41748.8,0.0712697189566781,10.0,296.3865294363789,11.559948414773498,0.039002948065002756
Binance,BTCUSDT,1h,long,2024-01-21 05:00:00,41630.3,2024-01-21 09:00:00,41746.3,0.07163613422828138,10.0,298.22337587636224,8.309791570480641,0.027864319978477218
Binance,BTCUSDT,1h,long,2024-01-21 17:00:00,41675.5,2024-01-21 19:00:00,41721.2,0.07184257225605704,10.0,299.40751200573055,3.283205552101598,0.01096567527684061
Binance,BTCUSDT,1h,long,2024-01-22 02:00:00,41317.2,2024-01-22 05:00:00,41133.6,0.07250850455512416,10.0,299.58483844049755,-13.31256143632069,-0.04443669948592803
Binance,BTCUSDT,1h,long,2024-01-22 20:00:00,40181.8,2024-01-23 03:00:00,40000.1,0.07377570328274081,10.0,296.4440554166435,-13.405045286474328,-0.04521947747487777
Binance,BTCUSDT,1h,long,2024-01-23 07:00:00,39773.9,2024-01-23 09:00:00,38964.5,0.07373926325412014,10.0,293.2898082743049,-59.68455967788495,-0.20350028536301482
Binance,BTCUSDT,1h,long,2024-01-23 11:00:00,38850.1,2024-01-23 13:00:00,38857.8,0.07230056226631676,10.0,280.88840741026326,0.5567143294509547,0.001981976880369514
Binance,BTCUSDT,1h,long,2024-01-23 14:00:00,38768.6,2024-01-23 16:00:00,39312.8,0.07236533800218493,10.0,280.5502842871507,39.38121694078936,0.14037133143833008
Binance,BTCUSDT,1h,long,2024-01-23 19:00:00,39140.1,2024-01-23 23:00:00,39890.0,0.07357530939448133,10.0,287.97449672309386,55.17412451492166,0.19159378744561242
Binance,BTCUSDT,1h,long,2024-01-24 03:00:00,39611.2,2024-01-24 06:00:00,39883.6,0.07536862011283679,10.0,298.54414850136004,20.53041211873685,0.0687684291311552
Binance,BTCUSDT,1h,long,2024-01-24 08:00:00,39948.6,2024-01-24 10:00:00,40346.0,0.07563992676953278,10.0,302.17091785453573,30.059306898212437,0.09947782901027857
Binance,BTCUSDT,1h,long,2024-01-24 11:00:00,40195.2,2024-01-24 16:00:00,40186.0,0.07655065804401003,10.0,307.69690102105915,-0.7042660540046695,-0.002288830507124505
Binance,BTCUSDT,1h,long,2024-01-24 18:00:00,39757.9,2024-01-25 08:00:00,40069.3,0.07723340244578028,10.0,307.0637891099088,24.050481521616092,0.07832405635106518
Binance,BTCUSDT,1h,long,2024-01-25 12:00:00,39854.7,2024-01-25 13:00:00,39907.1,0.0781289683056539,10.0,311.3806593131344,4.093957939216378,0.01314775923542304
Binance,BTCUSDT,1h,long,2024-01-25 15:00:00,39793.6,2024-01-25 17:00:00,39801.4,0.07832940832933977,10.0,311.7009143294415,0.6109693849690782,0.0019601141892170875
Binance,BTCUSDT,1h,long,2024-01-25 22:00:00,39945.6,2024-01-26 02:00:00,40133.0,0.07793707889378491,10.0,311.32433786595743,14.605408584695406,0.04691380277176997
Binance,BTCUSDT,1h,long,2024-01-26 03:00:00,40057.0,2024-01-26 06:00:00,39993.0,0.07832492004134713,10.0,313.7461322096242,-5.012794882646216,-0.01597723244376763
Binance,BTCUSDT,1h,long,2024-01-26 07:00:00,39956.0,2024-01-26 08:00:00,40118.3,0.07814645621312197,10.0,312.24198044515015,12.683169843389923,0.040619681649815526
Binance,BTCUSDT,1h,long,2024-01-26 09:00:00,40065.6,2024-01-26 21:00:00,41976.9,0.078440860137257,10.0,314.2780125915284,149.92401598033953,0.47704265005391233
Binance,BTCUSDT,1h,long,2024-01-27 03:00:00,41805.2,2024-01-27 04:00:00,41828.7,0.08222612905719179,10.0,343.7479770461714,1.932314032844007,0.00562131026762221
Binance,BTCUSDT,1h,long,2024-01-27 05:00:00,41748.2,2024-01-28 01:00:00,42074.4,0.08229918619349906,10.0,343.5842885043437,26.845994536319754,0.07813510522609464
Binance,BTCUSDT,1h,long,2024-01-28 02:00:00,42082.8,2024-01-28 03:00:00,42210.0,0.08278954938132391,10.0,348.4016048704378,10.53083068130416,0.030226125638027193
Binance,BTCUSDT,1h,long,2024-01-28 04:00:00,42710.4,2024-01-28 21:00:00,41963.1,0.08193542696215708,10.0,349.9494859724514,-61.23034456882023,-0.17496909417846776
Binance,BTCUSDT,1h,long,2024-01-28 22:00:00,41824.9,2024-01-29 03:00:00,42306.4,0.08060949250534895,10.0,337.14839630869693,38.813470641325516,0.11512280961819393
Binance,BTCUSDT,1h,long,2024-01-29 04:00:00,42201.8,2024-01-29 09:00:00,42279.6,0.08160044072177414,10.0,344.36854792521683,6.348514288153671,0.01843523262040852
Binance,BTCUSDT,1h,long,2024-01-29 11:00:00,42233.3,2024-01-30 14:00:00,43455.0,0.08170963510429548,10.0,345.0867532250242,99.82466120691755,0.28927410361018374
Binance,BTCUSDT,1h,long,2024-01-30 15:00:00,43355.5,2024-01-30 19:00:00,43525.1,0.08407043182257179,10.0,364.4915606883511,14.258345237108053,0.03911845094624639
Binance,BTCUSDT,1h,long,2024-01-30 21:00:00,43528.5,2024-01-31 05:00:00,42964.9,0.08425718841013415,10.0,366.7589025710524,-47.487351387951485,-0.12947838772298578
Binance,BTCUSDT,1h,long,2024-01-31 09:00:00,42638.2,2024-01-31 11:00:00,42630.2,0.08365231577258407,10.0,356.6784170374594,-0.6692185261806726,-0.001876251811755656
Binance,BTCUSDT,1h,long,2024-01-31 13:00:00,42788.0,2024-01-31 16:00:00,43459.7,0.08319480728298716,10.0,355.97394140244546,55.88195205198223,0.15698326633635531
Binance,BTCUSDT,1h,long,2024-01-31 19:00:00,43316.4,2024-02-01 07:00:00,42182.2,0.08462760131276693,10.0,366.5763029504338,-95.98462540894063,-0.2618407808589828
Binance,BTCUSDT,1h,long,2024-02-01 11:00:00,42075.9,2024-02-01 12:00:00,42134.0,0.0824226064217183,10.0,346.8005345539577,4.788753433101713,0.013808379618736271
Binance,BTCUSDT,1h,long,2024-02-01 14:00:00,42635.3,2024-02-01 19:00:00,43206.3,0.08143557598633457,10.0,347.20302128501703,46.499713888197036,0.1339265819637718
Binance,BTCUSDT,1h,long,2024-02-01 20:00:00,42991.0,2024-02-02 00:00:00,43156.1,0.08279493830138618,10.0,355.94371925148937,13.669444313558737,0.03840338675536706
Binance,BTCUSDT,1h,long,2024-02-02 05:00:00,43091.2,2024-02-02 09:00:00,42972.1,0.08310444002670005,10.0,358.1070046078537,-9.897738807179854,-0.02763905391355974
Binance,BTCUSDT,1h,long,2024-02-02 13:00:00,42671.0,2024-02-03 03:00:00,43155.3,0.0833248054786974,10.0,355.5552774581497,40.35420329333339,0.11349628553350118
Binance,BTCUSDT,1h,long,2024-02-03 04:00:00,43172.3,2024-02-03 17:00:00,43215.9,0.08409419959942367,10.0,363.0540013366199,3.6665071025347498,0.010099068152495592
Binance,BTCUSDT,1h,long,2024-02-04 02:00:00,43001.3,2024-02-04 03:00:00,43015.7,0.08446398667817485,10.0,363.20612303442005,1.2162814081652262,0.0033487359684461118
Binance,BTCUSDT,1h,long,2024-02-04 04:00:00,42902.0,2024-02-04 11:00:00,43041.6,0.08458070770982364,10.0,362.86815221668536,11.807466796291257,0.0325392755582487
Binance,BTCUSDT,1h,long,2024-02-04 18:00:00,42777.8,2024-02-04 20:00:00,42868.7,0.085242371495274,10.0,364.64811193505324,7.74853156891991,0.02124933961073131
Binance,BTCUSDT,1h,long,2024-02-04 22:00:00,42554.2,2024-02-05 03:00:00,42708.0,0.08591719768841045,10.0,365.6137613872156,13.214065004477778,0.03614214343120136
Binance,BTCUSDT,1h,long,2024-02-05 04:00:00,42740.1,2024-02-05 06:00:00,42807.7,0.08602472508129165,10.0,367.67053524469134,5.81527141549519,0.015816528272043946
Binance,BTCUSDT,1h,long,2024-02-05 09:00:00,43028.4,2024-02-05 12:00:00,43240.2,0.08558181374387278,10.0,368.2448514496856,18.12622815095188,0.04922330367849969
Binance,BTCUSDT,1h,long,2024-02-05 13:00:00,43434.7,2024-02-05 22:00:00,42480.9,0.0854799170293117,10.0,371.2794552193044,-81.53074486255711,-0.21959401123986025
Binance,BTCUSDT,1h,long,2024-02-05 23:00:00,42692.9,2024-02-06 01:00:00,42650.5,0.08300813052709727,10.0,354.3857815780311,-3.519544734349045,-0.009931393744627669
Binance,BTCUSDT,1h,long,2024-02-06 04:00:00,42809.1,2024-02-06 08:00:00,43058.5,0.08248599875825822,10.0,353.1151369442152,20.572008090309723,0.05825864127019757
Binance,BTCUSDT,1h,long,2024-02-06 10:00:00,42784.2,2024-02-06 14:00:00,42924.1,0.0833632295526197,10.0,356.66290858251915,11.662515814411616,0.03269898700922337
Binance,BTCUSDT,1h,long,2024-02-06 22:00:00,43188.7,2024-02-07 05:00:00,43009.9,0.08299018449048114,10.0,358.42381809040427,-14.838644986897664,-0.04139971798178589
Binance,BTCUSDT,1h,long,2024-02-07 08:00:00,42929.9,2024-02-07 19:00:00,43596.1,0.08266588044129593,10.0,354.883798075679,55.07200954999111,0.15518321729144421
Binance,BTCUSDT,1h,long,2024-02-07 21:00:00,44174.7,2024-02-08 00:00:00,44656.7,0.08270027417231858,10.0,365.32598014799214,39.86153215105755,0.10911222939827549
Binance,BTCUSDT,1h,long,2024-02-08 04:00:00,44471.3,2024-02-08 09:00:00,44666.5,0.08380923788767018,10.0,372.71057608739477,16.359563235672976,0.04389347736630075
Binance,BTCUSDT,1h,long,2024-02-08 11:00:00,44677.9,2024-02-09 01:00:00,45473.9,0.08402025230544198,10.0,375.38484304773067,66.88012083513182,0.17816414827017382
Binance,BTCUSDT,1h,long,2024-02-09 02:00:00,46272.9,2024-02-09 13:00:00,47446.0,0.08388385017066444,10.0,388.1549010562139,98.40414463520632,0.25351771771382353
Binance,BTCUSDT,1h,long,2024-02-09 14:00:00,47046.6,2024-02-09 20:00:00,47487.3,0.08655392946780308,10.0,407.2068098099944,38.14431671646119,0.09367308158294209
Binance,BTCUSDT,1h,long,2024-02-09 21:00:00,47482.1,2024-02-10 03:00:00,47366.9,0.08722889061609604,10.0,414.1810907122533,-10.04876819897401,-0.02426177443710306
Binance,BTCUSDT,1h,long,2024-02-10 04:00:00,47390.7,2024-02-10 13:00:00,47286.0,0.08683337685005175,10.0,411.50945122877476,-9.091454556200166,-0.022092942286144134
Binance,BTCUSDT,1h,long,2024-02-10 15:00:00,47332.0,2024-02-10 19:00:00,47511.2,0.08641795667031463,10.0,409.03347251193316,15.48609783532013,0.03786022141468713
Binance,BTCUSDT,1h,long,2024-02-10 21:00:00,47934.2,2024-02-11 11:00:00,48403.7,0.08584163282899293,10.0,411.47499963515133,40.30264661321218,0.09794676869541996
Binance,BTCUSDT,1h,long,2024-02-11 13:00:00,48053.3,2024-02-11 17:00:00,48289.2,0.08716861167633617,10.0,418.8739447466485,20.563075494447197,0.049091321511736806
Binance,BTCUSDT,1h,long,2024-02-11 20:00:00,48020.2,2024-02-11 21:00:00,48118.3,0.08794522232058671,10.0,422.31471648790375,8.627426309650069,0.020428902836724095
Binance,BTCUSDT,1h,long,2024-02-12 00:00:00,48612.9,2024-02-12 07:00:00,48213.0,0.08708877849487447,10.0,423.3638080093483,-34.82680252010043,-0.08226211561128867
Binance,BTCUSDT,1h,long,2024-02-12 10:00:00,47869.1,2024-02-13 08:00:00,50151.6,0.0868459719436369,10.0,415.7238515567149,198.22593096135122,0.4768211643837047
Binance,BTCUSDT,1h,long,2024-02-13 10:00:00,49877.4,2024-02-13 11:00:00,50004.0,0.09116113139658794,10.0,454.68802151201754,11.5409992348079,0.02538223724572623
Binance,BTCUSDT,1h,long,2024-02-13 12:00:00,49877.8,2024-02-13 15:00:00,48753.1,0.0914771295535531,10.0,456.26779724462114,-102.88432760888156,-0.2254911002490094
Binance,BTCUSDT,1h,long,2024-02-13 16:00:00,48497.6,2024-02-13 23:00:00,49696.4,0.08968879573287382,10.0,434.96913399346215,107.5189283245694,0.24718748969021206
Binance,BTCUSDT,1h,long,2024-02-14 01:00:00,49436.0,2024-02-14 07:00:00,49845.0,0.09219361751147352,10.0,455.76836752972054,37.70718956219267,0.0827332308439194
Binance,BTCUSDT,1h,long,2024-02-14 08:00:00,50801.7,2024-02-14 14:00:00,51939.9,0.09105552756678349,10.0,462.5775594789465,103.63940147651337,0.2240476204536471
Binance,BTCUSDT,1h,long,2024-02-14 16:00:00,51603.7,2024-02-14 20:00:00,51708.3,0.09351209787805231,10.0,482.5570245269648,9.781365438044816,0.020269864370191636
Binance,BTCUSDT,1h,long,2024-02-14 22:00:00,51816.1,2024-02-14 23:00:00,51823.2,0.09335716579713556,10.0,483.74042386609557,0.6628358771595266,0.0013702304882070525
Binance,BTCUSDT,1h,long,2024-02-15 03:00:00,52379.9,2024-02-15 08:00:00,51960.1,0.09222983498182918,10.0,483.0989533364715,-38.71808472537216,-0.0801452465544995
Binance,BTCUSDT,1h,long,2024-02-15 17:00:00,51909.5,2024-02-16 02:00:00,52193.5,0.0914255532249081,10.0,474.58547551283675,25.9648571158739,0.054710602105587605
Binance,BTCUSDT,1h,long,2024-02-16 06:00:00,51930.0,2024-02-16 08:00:00,51883.9,0.09224283323447366,10.0,479.0170329866217,-4.252394612109102,-0.00887733487386839
Binance,BTCUSDT,1h,long,2024-02-16 10:00:00,52329.9,2024-02-16 11:00:00,52241.1,0.09122900426008654,10.0,477.4004670029903,-8.10113557829595,-0.016969266136568753
Binance,BTCUSDT,1h,long,2024-02-16 15:00:00,51909.3,2024-02-16 20:00:00,51852.9,0.09150904505184478,10.0,475.0170472309726,-5.161110140924179,-0.010865105096774848
Binance,BTCUSDT,1h,long,2024-02-17 04:00:00,52037.6,2024-02-17 05:00:00,51948.4,0.09093909227482232,10.0,473.2252108160294,-8.111767030913885,-0.017141451565790326
Binance,BTCUSDT,1h,long,2024-02-17 09:00:00,51705.1,2024-02-17 10:00:00,51758.1,0.09106381111609949,10.0,470.8463460139035,4.826381989153273,0.010250439511769634
Binance,BTCUSDT,1h,long,2024-02-17 14:00:00,50881.9,2024-02-17 19:00:00,51428.8,0.09257867378135501,10.0,471.0578821475528,50.63127669102319,0.10748419378993343
Binance,BTCUSDT,1h,long,2024-02-18 01:00:00,51561.8,2024-02-18 08:00:00,51818.3,0.09317486867645931,10.0,480.42639437218605,23.899353815511812,0.04974612988685421
Binance,BTCUSDT,1h,long,2024-02-18 12:00:00,51592.6,2024-02-18 18:00:00,51825.0,0.09389634772350836,10.0,484.4356709559877,21.821511210943477,0.04504521966328533
Binance,BTCUSDT,1h,long,2024-02-18 19:00:00,51791.5,2024-02-18 20:00:00,51818.0,0.09422842173015841,10.0,488.02313040375,2.497053175849198,0.005116669723796376
Binance,BTCUSDT,1h,long,2024-02-19 02:00:00,52187.9,2024-02-19 05:00:00,52168.9,0.09345873358882417,10.0,487.7415042660198,-1.7757159381876593,-0.003640690658179386
Binance,BTCUSDT,1h,long,2024-02-19 08:00:00,52121.5,2024-02-19 10:00:00,52380.0,0.09335996023307687,10.0,486.60611672883164,24.13354972025037,0.04959565630306111
Binance,BTCUSDT,1h,long,2024-02-19 11:00:00,52375.9,2024-02-19 21:00:00,51925.6,0.0936790253154863,10.0,490.65232620213794,-42.183665099563754,-0.08597465628275655
Binance,BTCUSDT,1h,long,2024-02-20 00:00:00,51670.3,2024-02-20 02:00:00,51748.5,0.09317420726287823,10.0,481.43392415350974,7.286223007956806,0.01513441957952578
Binance,BTCUSDT,1h,long,2024-02-20 03:00:00,51608.9,2024-02-20 05:00:00,51941.3,0.0934180522310328,10.0,482.1202915786149,31.05216056159544,0.06440749560637825
Binance,BTCUSDT,1h,long,2024-02-20 06:00:00,51984.0,2024-02-20 11:00:00,52325.8,0.09378979052238444,10.0,487.5568470515633,32.05735040055127,0.06575100030778756
Binance,BTCUSDT,1h,long,2024-02-20 13:00:00,52890.0,2024-02-21 00:00:00,52205.5,0.0932474308164793,10.0,493.18566158835904,-63.82786639388008,-0.12941955000945357
Binance,BTCUSDT,1h,long,2024-02-21 02:00:00,52102.1,2024-02-21 05:00:00,51866.3,0.0920569607521296,10.0,479.63609748035316,-21.70703134535176,-0.045257292892224237
Binance,BTCUSDT,1h,long,2024-02-21 06:00:00,51780.2,2024-02-21 08:00:00,51701.4,0.09164294653512768,10.0,474.52901001782186,-7.221464186967661,-0.015218172197093798
Binance,BTCUSDT,1h,long,2024-02-21 09:00:00,51115.4,2024-02-21 16:00:00,51371.6,0.09240386429168798,10.0,472.3260484815348,23.673870031530193,0.050121881076935146
Binance,BTCUSDT,1h,long,2024-02-21 17:00:00,50956.5,2024-02-21 23:00:00,51877.8,0.09347251222133934,10.0,476.3032069006679,86.1162255095202,0.18080127167289803
Binance,BTCUSDT,1h,long,2024-02-22 01:00:00,51268.5,2024-02-22 05:00:00,51558.8,0.09611310601509504,10.0,492.75747757349,27.90163467618237,0.05662346275003226
Binance,BTCUSDT,1h,long,2024-02-22 13:00:00,51193.4,2024-02-22 18:00:00,51747.3,0.09718970812914063,10.0,497.54716041383483,53.833379332731134,0.10819754108928131
Binance,BTCUSDT,1h,long,2024-02-22 19:00:00,51547.0,2024-02-22 20:00:00,52024.8,0.09845644831966406,10.0,507.5134541533723,47.04249100713577,0.09269210623314701
Binance,BTCUSDT,1h,long,2024-02-22 21:00:00,51685.0,2024-02-23 04:00:00,51246.6,0.09985608347274326,10.0,516.1061674288735,-43.77690699445079,-0.08482151494630966
Binance,BTCUSDT,1h,long,2024-02-23 05:00:00,51264.1,2024-02-23 17:00:00,51160.8,0.09880764868878156,10.0,506.5285183146567,-10.206830109550703,-0.020150553701322294
Binance,BTCUSDT,1h,long,2024-02-23 23:00:00,50771.9,2024-02-25 02:00:00,51633.1,0.0992039933919849,10.0,503.67752320985187,85.4344791091771,0.16962138505748198
Binance,BTCUSDT,1h,long,2024-02-25 10:00:00,51608.8,2024-02-25 12:00:00,51689.0,0.10074865143855752,10.0,519.9517002362228,8.080041845372019,0.015539985428841026
Binance,BTCUSDT,1h,long,2024-02-25 16:00:00,51400.4,2024-02-25 21:00:00,51802.4,0.10130955001937175,10.0,520.7351394815717,40.72643910778744,0.07820950809721323
Binance,BTCUSDT,1h,long,2024-02-25 22:00:00,51749.0,2024-02-26 00:00:00,51722.0,0.10203945834022493,10.0,528.04399296483,-2.755065375186073,-0.0052174921254517
Binance,BTCUSDT,1h,long,2024-02-26 02:00:00,51459.3,2024-02-26 10:00:00,51208.0,0.10234269216765075,10.0,526.6483299062791,-25.718718541730933,-0.048834710149575085
Binance,BTCUSDT,1h,long,2024-02-26 11:00:00,51126.4,2024-02-26 12:00:00,51275.6,0.10183858170486602,10.0,520.6640063675662,15.194316390365714,0.0291825749514922
