TimeStamp,Signal,Price,Quantity,Saldo
2025-10-01 13:00:00,Sell,116806.96,14.26676654584675,832019.7259054742
2025-10-01 16:00:00,Buy,117535.79,14.157725504809628,664950.1649436549
2025-10-01 19:00:00,Sell,117439.53,14.157725504809628,829326.2168159953
2025-10-01 22:00:00,Buy,117745.39,14.086771750741073,662797.5124793435
2025-10-01 23:00:00,Sell,118594.99,14.086771750741073,839962.6289000076
2025-10-02 00:00:00,Buy,118428.46,14.185148213529208,671298.1330168861
2025-10-02 02:00:00,Sell,118753.73,14.185148213529208,843230.8462519184
2025-10-02 04:00:00,Buy,118662.04,14.212309956105903,673910.0923245332
2025-10-02 05:00:00,Sell,118377.34,14.212309956105903,837837.0507512698
2025-10-02 07:00:00,Buy,118489.76,14.141931771171953,669599.3709604149
2025-10-02 08:00:00,Sell,118668.89,14.141931771171953,839028.7424105427
2025-10-02 10:00:00,Buy,118619.56,14.146549564178839,670551.7709345056
2025-10-02 12:00:00,Sell,119402.42,14.146549564178839,848756.634307382
2025-10-02 17:00:00,Buy,119917.52,14.15567357142446,678326.3021384598
2025-10-02 18:00:00,Sell,120506.61,14.15567357142446,855734.253850383
2025-10-02 21:00:00,Buy,120150.1,14.244420168612145,683902.815677226
2025-10-02 22:00:00,Sell,120257.49,14.244420168612145,855894.1754428169
2025-10-02 23:00:00,Buy,120529.35,14.202253234466408,684030.6250138993
2025-10-03 05:00:00,Sell,119920.4,14.202253234466408,845879.7420398227
2025-10-03 06:00:00,Buy,119916.93,14.10776179876891,676027.0898382263
2025-10-03 08:00:00,Sell,120038.6,14.10776179876891,846242.1392340641
2025-10-03 09:00:00,Buy,120300.0,14.068863495163162,676316.717675864
2025-10-03 11:00:00,Sell,120334.5,14.068863495163162,845373.3334515565
2025-10-03 13:00:00,Buy,120374.73,14.045694365446245,675622.368094484
2025-10-03 14:00:00,Sell,120917.85,14.045694365446245,851646.1822427858
2025-10-03 16:00:00,Buy,122553.3,13.898380251576837,680635.6288484344
2025-10-03 17:00:00,Sell,122073.25,13.898380251576837,843614.2996784038
2025-10-04 00:00:00,Buy,122100.0,13.8184160471483,674216.5483029803
2025-10-04 02:00:00,Sell,121854.53,13.8184160471483,838873.8670144596
2025-10-04 03:00:00,Buy,122243.99,13.724582566626951,670427.994517956
2025-10-04 04:00:00,Sell,122495.0,13.724582566626951,840975.2982942974
2025-10-04 10:00:00,Buy,122129.53,13.771858424318795,672107.4583968024
2025-10-04 13:00:00,Sell,122385.42,13.771858424318795,843152.4090368846
2025-10-04 14:00:00,Buy,122000.01,13.822169506984215,673847.4053022781
2025-10-04 15:00:00,Sell,121791.31,13.822169506984215,838919.8322810284
2025-10-04 17:00:00,Buy,121747.37,13.78132163809417,670464.7299589978
2025-10-04 19:00:00,Sell,121959.25,13.78132163809417,840496.3789834867
2025-10-04 20:00:00,Buy,121892.89,13.790736752299281,671724.7060836025
2025-10-04 23:00:00,Sell,122391.0,13.790736752299281,846018.1409392473
2025-10-05 00:00:00,Buy,122157.7,13.85124541374383,676137.6982386465
2025-10-05 01:00:00,Sell,122377.72,13.85124541374383,847710.8439092701
2025-10-05 02:00:00,Buy,124031.44,13.669289720562304,677490.5064522887
2025-10-05 03:00:00,Sell,123776.22,13.669289720562304,842867.2259069823
2025-10-05 04:00:00,Buy,125172.81,13.467257400500673,673619.4869448603
2025-10-05 05:00:00,Sell,125127.99,13.467257400500673,840915.2773098315
2025-10-05 10:00:00,Buy,123028.01,13.670306092244061,672059.4896260173
2025-10-05 13:00:00,Sell,123161.39,13.670306092244061,841392.4289545487
2025-10-05 19:00:00,Buy,122591.79,13.726733722617945,672440.8292204753
2025-10-05 20:00:00,Sell,122705.32,13.726733722617945,841603.9737893186
2025-10-06 03:00:00,Buy,123839.09,13.591895318179724,672609.8958524234
2025-10-06 04:00:00,Sell,123580.26,13.591895318179724,836740.8243621573
2025-10-06 11:00:00,Buy,124215.0,13.47246024010236,668723.2668302361
2025-10-06 12:00:00,Sell,124556.64,13.47246024010236,840002.9292670798
2025-10-06 15:00:00,Buy,125000.0,13.440046868273278,671330.3410702501
2025-10-06 16:00:00,Sell,125455.24,13.440046868273278,844774.9241377907
2025-10-06 22:00:00,Buy,125039.13,13.512168936840665,675144.1193709223
2025-10-07 01:00:00,Sell,124699.99,13.512168936840665,838842.6002927194
2025-10-07 02:00:00,Buy,124259.9,13.501420817057143,670403.0061539414
2025-10-07 03:00:00,Sell,124329.74,13.501420817057143,838443.0141864226
2025-10-07 07:00:00,Buy,123667.99,13.559580198342719,670083.6569377889
2025-10-07 10:00:00,Sell,124282.19,13.559580198342719,845426.4682038833
2025-10-07 18:00:00,Buy,120895.37,13.986085128055496,675664.8333885435
2025-10-07 22:00:00,Sell,122011.17,13.986085128055496,859673.217371127
2025-10-08 00:00:00,Buy,121914.09,14.102934572552313,687050.8353230046
2025-10-08 02:00:00,Sell,122048.28,14.102934572552313,860189.4560245079
2025-10-08 03:00:00,Buy,121374.75,14.174108799804046,687463.4132547867
2025-10-08 04:00:00,Sell,121900.0,14.174108799804046,866255.125561707
2025-10-08 05:00:00,Buy,121374.01,14.274145273138902,692311.0963489162
2025-10-08 06:00:00,Sell,121784.29,14.274145273138902,870723.1711249426
2025-10-08 07:00:00,Buy,121597.06,14.321451047006278,695881.9583630541
2025-10-08 10:00:00,Sell,122934.6,14.321451047006278,888477.8654791021
2025-10-08 13:00:00,Buy,122599.04,14.494042783354619,710071.5100908984
2025-10-08 14:00:00,Sell,122320.0,14.494042783354619,883013.5009631477
2025-10-08 17:00:00,Buy,124033.19,14.238342188298919,705704.3899697476
