exchange,symbol,interval,time,signal,price,quantity,leverage,margin_used,notional,fee,cash_after,equity_after
Binance,BTCUSDT,1h,2024-01-07 01:00:00,buy,43967.72,0.05012890581188593,10.0,220.40536946433733,2204.053694643373,0.8816214778573492,880.7398563794918,1101.1452258438292
Binance,BTCUSDT,1h,2024-01-07 13:00:00,sell,44409.31,0.05012890581188593,10.0,220.40536946433733,2226.1901181608437,0.8904760472643375,1122.3911733140353,1122.3911733140353
Binance,BTCUSDT,1h,2024-01-07 15:00:00,buy,44047.57,0.05096268299540861,10.0,224.47823466280707,2244.7823466280706,0.8979129386512283,897.015025712577,1121.4932603753841
Binance,BTCUSDT,1h,2024-01-07 17:00:00,sell,44064.84,0.05096268299540861,10.0,224.47823466280707,2245.662472163401,0.8982649888653605,1121.4751209218493,1121.4751209218493
Binance,BTCUSDT,1h,2024-01-07 18:00:00,buy,44106.11,0.050853504012113034,10.0,224.29502418436988,2242.9502418436987,0.8971800967374796,896.282916640742,1120.577940825112
Binance,BTCUSDT,1h,2024-01-07 19:00:00,sell,44244.77,0.050853504012113034,10.0,224.29502418436988,2250.001588710018,0.9000006354840072,1126.7292870559472,1126.7292870559472
Binance,BTCUSDT,1h,2024-01-07 20:00:00,buy,44120.01,0.051075658734254466,10.0,225.34585741118946,2253.4585741118944,0.9013834296447578,900.482046215113,1125.8279036263025
Binance,BTCUSDT,1h,2024-01-07 21:00:00,sell,44231.53,0.051075658734254466,10.0,225.34585741118946,2259.1545315739386,0.9036618126295755,1130.6201992757167,1130.6201992757167
Binance,BTCUSDT,1h,2024-01-07 22:00:00,buy,43862.85,0.05155251878415182,10.0,226.12403985514334,2261.2403985514334,0.9044961594205734,903.5916632611528,1129.715703116296
Binance,BTCUSDT,1h,2024-01-08 03:00:00,sell,43518.2,0.05155251878415182,10.0,226.12403985514334,2243.4728229524753,0.8973891291809901,1111.0507383881572,1111.0507383881572
Binance,BTCUSDT,1h,2024-01-08 04:00:00,buy,43599.26,0.05096649522896293,10.0,222.21014767763145,2222.1014767763145,0.8888405907105258,887.9517501198153,1110.1618977974467
Binance,BTCUSDT,1h,2024-01-08 05:00:00,sell,43641.74,0.05096649522896293,10.0,222.21014767763145,2224.2665334936405,0.8897066133974563,1111.4372479013755,1111.4372479013755
Binance,BTCUSDT,1h,2024-01-08 09:00:00,buy,43720.46,0.05084288902273103,10.0,222.2874495802751,2222.874495802751,0.8891497983211004,888.2606485227793,1110.5480981030544
Binance,BTCUSDT,1h,2024-01-08 10:00:00,sell,44088.85,0.05084288902273103,10.0,222.2874495802751,2241.604507689835,0.896641803075934,1128.3814681870624,1128.3814681870624
Binance,BTCUSDT,1h,2024-01-08 14:00:00,buy,44783.91,0.05039227116109613,10.0,225.6762936374125,2256.762936374125,0.9027051745496499,901.8024693751003,1127.4787630125127
Binance,BTCUSDT,1h,2024-01-08 15:00:00,sell,44963.04,0.05039227116109613,10.0,225.6762936374125,2265.789703907212,0.9063158815628848,1135.599214664037,1135.599214664037
Binance,BTCUSDT,1h,2024-01-08 18:00:00,buy,46970.01,0.048354224947537244,10.0,227.1198429328074,2271.198429328074,0.9084793717312296,907.5708923594983,1134.6907352923058
Binance,BTCUSDT,1h,2024-01-08 19:00:00,sell,46979.35,0.048354224947537244,10.0,227.1198429328074,2271.650057789084,0.9086600231156335,1134.2337037302,1134.2337037302
Binance,BTCUSDT,1h,2024-01-08 20:00:00,buy,46774.01,0.048498459025865005,10.0,226.84674074604,2268.4674074604,0.90738696298416,906.4795760211758,1133.3263167672158
Binance,BTCUSDT,1h,2024-01-08 21:00:00,sell,47071.41,0.048498459025865005,10.0,226.84674074604,2282.8908491746924,0.913156339669877,1146.8366021418383,1146.8366021418383
Binance,BTCUSDT,1h,2024-01-08 23:00:00,buy,46951.04,0.04885244723617787,10.0,229.36732042836766,2293.6732042836766,0.9174692817134706,916.5518124317572,1145.9191328601248
Binance,BTCUSDT,1h,2024-01-09 03:00:00,sell,46926.96,0.04885244723617787,10.0,229.36732042836766,2292.4968373542292,0.9169987349416917,1143.8257671957358,1143.8257671957358
Binance,BTCUSDT,1h,2024-01-09 04:00:00,buy,46803.54,0.04887774587972345,10.0,228.76515343914718,2287.6515343914716,0.9150606137565886,914.145553142832,1142.9107065819792
Binance,BTCUSDT,1h,2024-01-09 06:00:00,sell,46788.01,0.04887774587972345,10.0,228.76515343914718,2286.8924629979597,0.9147569851991839,1141.236878203268,1141.236878203268
Binance,BTCUSDT,1h,2024-01-09 07:00:00,buy,46825.51,0.04874423698549222,10.0,228.2473756406536,2282.473756406536,0.9129895025626144,912.0765130600516,1140.3238887007053
Binance,BTCUSDT,1h,2024-01-09 11:00:00,sell,46615.99,0.04874423698549222,10.0,228.2473756406536,2272.2608638733354,0.9089043455493342,1129.2020918219555,1129.2020918219555
Binance,BTCUSDT,1h,2024-01-09 12:00:00,buy,46166.35,0.04891883771716653,10.0,225.8404183643911,2258.404183643911,0.9033616734575645,902.4583117841069,1128.298730148498
Binance,BTCUSDT,1h,2024-01-09 13:00:00,sell,46834.0,0.04891883771716653,10.0,225.8404183643911,2291.064845645777,0.9164259382583109,1160.042966212106,1160.042966212106
Binance,BTCUSDT,1h,2024-01-09 14:00:00,buy,46561.1,0.04982884709390912,10.0,232.0085932424212,2320.085932424212,0.9280343729696848,927.1063385967151,1159.1149318391363
Binance,BTCUSDT,1h,2024-01-09 15:00:00,sell,46868.09,0.04982884709390912,10.0,232.0085932424212,2335.382890193571,0.9341531560774283,1173.477736452418,1173.477736452418
Binance,BTCUSDT,1h,2024-01-09 18:00:00,buy,46640.5,0.050320118199951455,10.0,234.6955472904836,2346.955472904836,0.9387821891619345,937.8434069727724,1172.538954263256
Binance,BTCUSDT,1h,2024-01-09 23:00:00,sell,46110.0,0.050320118199951455,10.0,234.6955472904836,2320.2606501997616,0.9281042600799047,1144.9160272981019,1144.9160272981019
Binance,BTCUSDT,1h,2024-01-10 00:00:00,buy,45856.42,0.04993481947775696,10.0,228.9832054596204,2289.8320545962038,0.9159328218384816,915.0168890166431,1144.0000944762635
Binance,BTCUSDT,1h,2024-01-10 02:00:00,sell,45971.09,0.04993481947775696,10.0,228.9832054596204,2295.558080345718,0.9182232321382872,1148.8078969936396,1148.8078969936396
Binance,BTCUSDT,1h,2024-01-10 04:00:00,buy,45960.98,0.04999057448268682,10.0,229.76157939872792,2297.615793987279,0.9190463175949117,918.1272712773168,1147.8888506760447
Binance,BTCUSDT,1h,2024-01-10 09:00:00,sell,45661.42,0.04999057448268682,10.0,229.76157939872792,2282.6406174952454,0.9130562469980982,1132.0006179370127,1132.0006179370127
Binance,BTCUSDT,1h,2024-01-10 10:00:00,buy,45532.0,0.04972329868826376,10.0,226.40012358740256,2264.0012358740255,0.9056004943496102,904.6948938552606,1131.0950174426632
Binance,BTCUSDT,1h,2024-01-10 15:00:00,sell,45546.4,0.04972329868826376,10.0,226.40012358740256,2264.7172513751366,0.9058869005500547,1130.9051460432242,1130.9051460432242
Binance,BTCUSDT,1h,2024-01-10 16:00:00,buy,45311.1,0.04991735561675723,10.0,226.18102920864487,2261.8102920864485,0.9047241168345794,903.8193927177448,1130.0004219263897
Binance,BTCUSDT,1h,2024-01-10 17:00:00,sell,46401.89,0.04991735561675723,10.0,226.18102920864487,2316.259644419651,0.9265038577678605,1183.5232704018244,1183.5232704018244
Binance,BTCUSDT,1h,2024-01-10 23:00:00,buy,46653.99,0.0507362080028664,10.0,236.7046540803649,2367.046540803649,0.9468186163214596,945.8717977051381,1182.576451785503
Binance,BTCUSDT,1h,2024-01-11 00:00:00,sell,46670.01,0.0507362080028664,10.0,236.7046540803649,2367.859334855855,0.9471437339423421,1182.4421021037667,1182.4421021037667
Binance,BTCUSDT,1h,2024-01-11 01:00:00,buy,46506.94,0.050850135575626634,10.0,236.48842042075336,2364.8842042075335,0.9459536816830134,945.0077280013304,1181.4961484220837
Binance,BTCUSDT,1h,2024-01-11 08:00:00,sell,46277.0,0.050850135575626634,10.0,236.48842042075336,2353.1917240332737,0.9412766896133095,1168.8623915582107,1168.8623915582107
Binance,BTCUSDT,1h,2024-01-11 09:00:00,buy,46220.12,0.05057807688765025,10.0,233.77247831164215,2337.7247831164213,0.9350899132465685,934.1548233333219,1167.927301644964
Binance,BTCUSDT,1h,2024-01-11 10:00:00,sell,46859.91,0.05057807688765025,10.0,233.77247831164215,2370.084130928371,0.9480336523713484,1199.3386158045425,1199.3386158045425
Binance,BTCUSDT,1h,2024-01-11 15:00:00,buy,46783.78,0.051271556757685785,10.0,239.86772316090853,2398.677231609085,0.959470892643634,958.5114217509904,1198.379144911899
Binance,BTCUSDT,1h,2024-01-11 18:00:00,sell,46609.99,0.051271556757685785,10.0,239.86772316090853,2389.7667477601667,0.9559066991040668,1188.5127543638766,1188.5127543638766
Binance,BTCUSDT,1h,2024-01-11 19:00:00,buy,46692.3,0.05090829770064343,10.0,237.70255087277533,2377.0255087277533,0.9508102034911013,949.8593932876101,1187.5619441603856
Binance,BTCUSDT,1h,2024-01-11 22:00:00,sell,46399.99,0.05090829770064343,10.0,237.70255087277533,2362.144504226878,0.9448578016907512,1171.7360818578195,1171.7360818578195
Binance,BTCUSDT,1h,2024-01-11 23:00:00,buy,46339.16,0.05057217618350524,10.0,234.34721637156392,2343.472163715639,0.9373888654862557,936.4514766207693,1170.7986929923331
Binance,BTCUSDT,1h,2024-01-12 05:00:00,sell,46194.01,0.05057217618350524,10.0,234.34721637156392,2336.131612342603,0.9344526449370413,1162.5236889743603,1162.5236889743603
Binance,BTCUSDT,1h,2024-01-12 06:00:00,buy,46100.85,0.05043393729071636,10.0,232.50473779487209,2325.047377948721,0.9300189511794885,929.0889322283087,1161.593670023181
Binance,BTCUSDT,1h,2024-01-12 08:00:00,sell,45860.01,0.05043393729071636,10.0,232.50473779487209,2312.9008684916253,0.9251603473966501,1148.5220002186882,1148.5220002186882
Binance,BTCUSDT,1h,2024-01-12 09:00:00,buy,45925.92,0.050016287108399275,10.0,229.70440004373765,2297.0440004373763,0.9188176001749506,917.8987825747756,1147.6031826185133
Binance,BTCUSDT,1h,2024-01-12 10:00:00,sell,46063.62,0.050016287108399275,10.0,229.70440004373765,2303.9312431722033,0.9215724972688814,1153.5688528560713,1153.5688528560713
Binance,BTCUSDT,1h,2024-01-12 11:00:00,buy,45954.35,0.05020499051149984,10.0,230.71377057121427,2307.1377057121426,0.9228550822848571,921.9322272025722,1152.6459977737866
Binance,BTCUSDT,1h,2024-01-12 13:00:00,sell,45779.02,0.05020499051149984,10.0,230.71377057121427,2298.335264725761,0.9193341058903045,1142.924222681515,1142.924222681515
Binance,BTCUSDT,1h,2024-01-12 14:00:00,buy,45442.02,0.050302527162371526,10.0,228.584844536303,2285.84844536303,0.914339378145212,913.4250387670668,1142.0098833033699
Binance,BTCUSDT,1h,2024-01-12 15:00:00,sell,44462.01,0.050302527162371526,10.0,228.584844536303,2236.5514657186345,0.8946205862874539,1091.8182830726869,1091.8182830726869
Binance,BTCUSDT,1h,2024-01-12 16:00:00,buy,43624.0,0.05005585379940798,10.0,218.36365661453738,2183.6365661453738,0.8734546264581495,872.5811718316913,1090.9448284462287
Binance,BTCUSDT,1h,2024-01-12 17:00:00,sell,43803.99,0.05005585379940798,10.0,218.36365661453738,2192.6461192707293,0.8770584477082918,1099.0773231238759,1099.0773231238759
Binance,BTCUSDT,1h,2024-01-12 18:00:00,buy,43472.0,0.05056483820039915,10.0,219.8154646247752,2198.1546462477518,0.8792618584991008,878.3825966406016,1098.1980612653767
Binance,BTCUSDT,1h,2024-01-13 04:00:00,sell,42840.01,0.05056483820039915,10.0,219.8154646247752,2166.198174153482,0.8664792696613928,1065.3751099014453,1065.3751099014453
Binance,BTCUSDT,1h,2024-01-13 07:00:00,buy,43102.97,0.049433953618576415,10.0,213.07502198028908,2130.7502198028906,0.8523000879211563,851.447787833235,1064.522809813524
Binance,BTCUSDT,1h,2024-01-13 14:00:00,sell,42856.92,0.049433953618576415,10.0,213.07502198028908,2118.5869955150397,0.847434798206016,1051.512150727467,1051.512150727467
Binance,BTCUSDT,1h,2024-01-13 16:00:00,buy,42895.41,0.04902679101225362,10.0,210.30243014549342,2103.024301454934,0.8412097205819737,840.3685108613917,1050.6709410068852
Binance,BTCUSDT,1h,2024-01-13 17:00:00,sell,42898.33,0.04902679101225362,10.0,210.30243014549342,2103.16745968469,0.8412669838738761,1049.972832252767,1049.972832252767
Binance,BTCUSDT,1h,2024-01-13 19:00:00,buy,42786.25,0.049079918537042494,10.0,209.9945664505534,2099.9456645055343,0.8399782658022138,839.1382875364113,1049.1328539869646
Binance,BTCUSDT,1h,2024-01-13 21:00:00,sell,42963.44,0.049079918537042494,10.0,209.9945664505534,2108.642135271113,0.8434568541084453,1056.985867898435,1056.985867898435
Binance,BTCUSDT,1h,2024-01-13 22:00:00,buy,42990.65,0.049172825621312304,10.0,211.39717357968698,2113.97173579687,0.845588694318748,844.7431056244292,1056.1402792041163
Binance,BTCUSDT,1h,2024-01-14 06:00:00,sell,42998.99,0.049172825621312304,10.0,211.39717357968698,2114.3818371625516,0.8457527348650207,1055.7046278349328,1055.7046278349328
Binance,BTCUSDT,1h,2024-01-14 10:00:00,buy,42889.04,0.04922957603317457,10.0,211.14092556698657,2111.4092556698656,0.8445637022679463,843.7191385656783,1054.860064132665
Binance,BTCUSDT,1h,2024-01-14 13:00:00,sell,42891.69,0.04922957603317457,10.0,211.14092556698657,2111.5397140463538,0.8446158856185415,1054.1459066235343,1054.1459066235343
Binance,BTCUSDT,1h,2024-01-14 14:00:00,buy,42811.99,0.04924535891106834,10.0,210.82918132470687,2108.2918132470686,0.8433167252988275,842.4734085735286,1053.3025898982355
Binance,BTCUSDT,1h,2024-01-14 17:00:00,sell,42973.27,0.04924535891106834,10.0,210.82918132470687,2116.2341047322457,0.8464936418928983,1060.3983877415196,1060.3983877415196
Binance,BTCUSDT,1h,2024-01-14 18:00:00,buy,42900.01,0.049435810748832916,10.0,212.07967754830395,2120.7967754830397,0.8483187101932159,847.4703914830225,1059.5500690313265
Binance,BTCUSDT,1h,2024-01-15 00:00:00,sell,42279.75,0.049435810748832916,10.0,212.07967754830395,2090.1337195079686,0.8360534878031874,1028.050959568452,1028.050959568452
Binance,BTCUSDT,1h,2024-01-15 01:00:00,buy,42275.18,0.04863614818758676,10.0,205.61019191369041,2056.101919136904,0.8224407676547617,821.6183268871068,1027.2285188007972
Binance,BTCUSDT,1h,2024-01-15 03:00:00,sell,42565.99,0.04863614818758676,10.0,205.61019191369041,2070.245797391336,0.8280983189565344,1040.5442987362726,1040.5442987362726
Binance,BTCUSDT,1h,2024-01-15 04:00:00,buy,42591.77,0.04886128464425276,10.0,208.10885974725454,2081.088597472545,0.8324354389890181,831.603003550029,1039.7118632972836
Binance,BTCUSDT,1h,2024-01-15 05:00:00,sell,42739.85,0.04886128464425276,10.0,208.10885974725454,2088.3239765026665,0.8353295906010666,1046.1119127368036,1046.1119127368036
Binance,BTCUSDT,1h,2024-01-15 06:00:00,buy,42651.1,0.049054393098269616,10.0,209.22238254736072,2092.223825473607,0.8368895301894429,836.0526406592534,1045.2750232066142
Binance,BTCUSDT,1h,2024-01-15 07:00:00,sell,42714.78,0.049054393098269616,10.0,209.22238254736072,2095.347609226105,0.838139043690442,1047.5606679154214,1047.5606679154214
Binance,BTCUSDT,1h,2024-01-15 08:00:00,buy,42680.44,0.04908855990779014,10.0,209.51213358308428,2095.121335830843,0.8380485343323372,837.2104857980048,1046.722619381089
Binance,BTCUSDT,1h,2024-01-15 09:00:00,sell,42750.88,0.04908855990779014,10.0,209.51213358308428,2098.5791339907473,0.839431653596299,1049.3409858873972,1049.3409858873972
Binance,BTCUSDT,1h,2024-01-15 10:00:00,buy,42565.26,0.0493050429334813,10.0,209.86819717747946,2098.6819717747944,0.8394727887099178,838.6333159212079,1048.5015130986874
Binance,BTCUSDT,1h,2024-01-15 13:00:00,sell,42852.54,0.0493050429334813,10.0,209.86819717747946,2112.8463245087246,0.8451385298034899,1061.8207273028142,1061.8207273028142
Binance,BTCUSDT,1h,2024-01-15 14:00:00,buy,42199.0,0.05032444974064856,10.0,212.36414546056287,2123.6414546056285,0.8494565818422515,848.6071252604091,1060.971270720972
Binance,BTCUSDT,1h,2024-01-15 17:00:00,sell,42696.58,0.05032444974064856,10.0,212.36414546056287,2148.6818943075805,0.8594727577230322,1085.152237665201,1085.152237665201
