time,exchange,symbol,interval,price_open,price_high,price_low,price_close,price_volume_usd,funding_open,funding_high,funding_low,funding_close,basis_open_basis,basis_close_basis,basis_open_change,basis_close_change,ls_global_global_account_long_percent,ls_global_global_account_short_percent,ls_global_global_account_long_short_ratio,ls_top_top_account_long_percent,ls_top_top_account_short_percent,ls_top_top_account_long_short_ratio
2024-05-16 19:00:00,Binance,BTCUSDT,1h,65122.19,65580.0,65090.17,65186.85,67513700.0437,0.01,0.01,0.01,0.01,0.0471,0.0532,30.69,34.65,49.71,50.29,0.99,56.37,43.63,1.29
2024-05-16 20:00:00,Binance,BTCUSDT,1h,65186.84,65290.0,65050.0,65273.9,37874485.2551,0.01,0.01,0.009622,0.009778,0.053,0.0397,34.54,25.9,50.26,49.74,1.01,56.55,43.45,1.3
2024-05-16 21:00:00,Binance,BTCUSDT,1h,65273.9,65500.0,65242.09,65461.99,37884792.5695,0.009778,0.009778,0.008413,0.008413,0.0398,0.0503,26.0,32.89,50.38,49.62,1.02,56.63,43.37,1.31
2024-05-16 22:00:00,Binance,BTCUSDT,1h,65461.99,65480.35,65140.61,65418.97,37917103.3466,0.008413,0.008413,0.00608,0.00608,0.0504,0.0455,32.99,29.77,50.52,49.48,1.02,56.67,43.33,1.31
2024-05-16 23:00:00,Binance,BTCUSDT,1h,65418.98,65422.03,65187.5,65235.21,44937569.0928,0.00608,0.00608,0.004582,0.004617,0.0457,0.0268,29.88,17.51,50.8,49.2,1.03,56.98,43.02,1.33
2024-05-17 00:00:00,Binance,BTCUSDT,1h,65235.21,65508.7,65235.2,65508.69,38645876.792,0.004617,0.005045,0.004617,0.004709,0.0268,0.0469,17.51,30.69,51.02,48.98,1.04,57.17,42.83,1.34
2024-05-17 01:00:00,Binance,BTCUSDT,1h,65508.7,65510.22,65106.38,65340.84,33990169.5469,0.004709,0.004732,0.003047,0.003077,0.047,0.0457,30.8,29.84,51.35,48.65,1.06,57.33,42.67,1.34
2024-05-17 02:00:00,Binance,BTCUSDT,1h,65340.83,65450.07,65188.0,65386.01,24189224.3389,0.003077,0.003077,0.002314,0.002456,0.0455,0.0528,29.73,34.51,51.25,48.75,1.05,57.31,42.69,1.34
2024-05-17 03:00:00,Binance,BTCUSDT,1h,65386.0,65901.46,65354.23,65584.53,100697487.7677,0.002456,0.00265,0.001587,0.001587,0.0529,0.06,34.6,39.33,51.43,48.57,1.06,57.47,42.53,1.35
2024-05-17 04:00:00,Binance,BTCUSDT,1h,65584.53,65630.7,65367.51,65451.81,37195518.5151,0.001587,0.001587,-0.000299,-0.000299,0.0602,0.0445,39.43,29.11,52.02,47.98,1.08,57.55,42.45,1.36
2024-05-17 05:00:00,Binance,BTCUSDT,1h,65451.81,65700.0,65436.0,65700.0,30977110.063,-0.000299,-0.000299,-0.000973,-0.000661,0.0443,0.0382,29.01,25.1,51.91,48.09,1.08,57.49,42.51,1.35
2024-05-17 06:00:00,Binance,BTCUSDT,1h,65699.99,66148.0,65580.66,65955.56,79846243.894,-0.000661,-0.000325,-0.000794,-0.000348,0.0381,0.057,24.99,37.56,51.89,48.11,1.08,57.11,42.89,1.33
2024-05-17 07:00:00,Binance,BTCUSDT,1h,65955.56,66500.0,65955.56,66386.94,179775777.7447,-0.000348,0.000822,-0.000355,0.000822,0.057,0.0548,37.56,36.34,52.45,47.55,1.1,57.55,42.45,1.36
2024-05-17 08:00:00,Binance,BTCUSDT,1h,66386.93,66457.28,66068.79,66146.01,76963425.1102,0.000822,0.001236,0.000537,0.001236,0.0549,0.0464,36.43,30.71,51.56,48.44,1.06,56.65,43.35,1.31
2024-05-17 09:00:00,Binance,BTCUSDT,1h,66146.0,66390.0,66072.43,66344.44,47197201.1788,0.001236,0.002152,0.001236,0.002152,0.0466,0.0307,30.8,20.34,50.78,49.22,1.03,55.94,44.06,1.27
2024-05-17 10:00:00,Binance,BTCUSDT,1h,66344.43,66537.19,66182.77,66500.48,59221882.2125,0.002152,0.003772,0.002152,0.003772,0.0305,0.0535,20.23,35.58,50.51,49.49,1.02,55.65,44.35,1.26
2024-05-17 11:00:00,Binance,BTCUSDT,1h,66500.47,66564.23,66197.91,66218.0,52235109.286,0.003772,0.003876,0.003218,0.003218,0.0534,0.0533,35.47,35.3,50.09,49.91,1.0,53.22,46.78,1.14
2024-05-17 12:00:00,Binance,BTCUSDT,1h,66217.99,66548.0,66120.0,66379.97,77614301.5724,0.003218,0.003218,0.002809,0.003132,0.0535,0.045,35.39,29.87,49.84,50.16,0.99,53.2,46.8,1.14
2024-05-17 13:00:00,Binance,BTCUSDT,1h,66379.97,66458.63,65828.03,65944.02,87995256.1538,0.003132,0.00315,0.001578,0.001578,0.0452,0.0384,29.97,25.32,49.32,50.68,0.97,52.71,47.29,1.12
2024-05-17 14:00:00,Binance,BTCUSDT,1h,65944.02,66850.0,65914.81,66806.66,105860303.2229,0.001578,0.001664,-0.000415,-0.000373,0.0384,0.0429,25.32,28.66,48.97,51.03,0.96,52.94,47.06,1.13
2024-05-17 15:00:00,Binance,BTCUSDT,1h,66806.67,67451.2,66552.53,67195.1,254740144.9948,-0.000373,-0.000325,-0.000597,-0.000344,0.0431,0.0374,28.77,25.1,49.05,50.95,0.96,52.53,47.47,1.11
2024-05-17 16:00:00,Binance,BTCUSDT,1h,67195.09,67300.0,66910.0,66929.99,92662331.9229,-0.000344,-0.000169,-0.000959,-0.000959,0.0375,0.0471,25.19,31.49,48.24,51.76,0.93,50.8,49.2,1.03
2024-05-17 17:00:00,Binance,BTCUSDT,1h,66930.0,66998.57,66660.78,66702.52,76488091.2261,-0.000959,-0.000167,-0.000979,-0.000167,0.0472,0.0377,31.6,25.12,47.91,52.09,0.92,51.04,48.96,1.04
2024-05-17 18:00:00,Binance,BTCUSDT,1h,66702.51,66849.0,66214.67,66821.98,95755992.0243,-0.000167,0.000903,-0.000187,0.000903,0.0377,0.0543,25.11,36.28,48.64,51.36,0.95,52.15,47.85,1.09
2024-05-17 19:00:00,Binance,BTCUSDT,1h,66821.98,67070.0,66650.75,67047.99,70848840.8021,0.000903,0.001678,0.000903,0.000943,0.0543,0.0604,36.28,40.49,49.98,50.02,1.0,52.78,47.22,1.12
2024-05-17 20:00:00,Binance,BTCUSDT,1h,67047.99,67048.0,66765.33,66890.0,32600163.6638,0.000943,0.000962,0.00028,0.000288,0.0597,0.0522,39.99,34.9,49.62,50.38,0.99,52.39,47.61,1.1
2024-05-17 21:00:00,Binance,BTCUSDT,1h,66890.0,66916.78,66740.42,66810.65,22651719.2821,0.000288,0.000288,-0.000451,-9.9e-05,0.0522,0.0472,34.9,31.55,49.37,50.63,0.98,52.24,47.76,1.09
2024-05-17 22:00:00,Binance,BTCUSDT,1h,66810.64,66810.65,66669.72,66771.6,22356252.1327,-9.9e-05,0.000934,-9.9e-05,0.000827,0.0472,0.0388,31.54,25.9,49.2,50.8,0.97,52.24,47.76,1.09
2024-05-17 23:00:00,Binance,BTCUSDT,1h,66771.6,67089.72,66700.0,67024.0,45463399.0641,0.000827,0.001121,0.000714,0.000714,0.0388,0.0657,25.9,44.0,49.06,50.94,0.96,52.12,47.88,1.09
2024-05-18 00:00:00,Binance,BTCUSDT,1h,67024.0,67095.88,66725.53,66891.59,73429342.0225,0.000714,0.000889,0.000307,0.000889,0.0657,0.0387,44.0,25.89,48.63,51.37,0.95,51.65,48.35,1.07
2024-05-18 01:00:00,Binance,BTCUSDT,1h,66891.59,67017.99,66765.33,66980.0,25655669.4656,0.000889,0.001608,0.000883,0.001608,0.0387,0.0545,25.89,36.5,48.6,51.4,0.95,51.7,48.3,1.07
2024-05-18 02:00:00,Binance,BTCUSDT,1h,66979.99,67055.3,66797.61,66907.84,35027532.8903,0.001608,0.00276,0.001608,0.00276,0.0545,0.0485,36.49,32.44,48.45,51.55,0.94,51.52,48.48,1.06
2024-05-18 03:00:00,Binance,BTCUSDT,1h,66907.85,67006.49,66854.38,66945.05,31896226.2921,0.00276,0.004726,0.00276,0.004726,0.0485,0.0391,32.45,26.15,48.63,51.37,0.95,53.37,46.63,1.15
2024-05-18 04:00:00,Binance,BTCUSDT,1h,66945.06,67008.41,66800.0,66883.61,29042895.2734,0.004726,0.00518,0.004724,0.00518,0.0389,0.0364,26.06,24.31,48.77,51.23,0.95,53.43,46.57,1.15
2024-05-18 05:00:00,Binance,BTCUSDT,1h,66883.6,66885.99,66810.0,66854.71,18091348.6156,0.00518,0.00523,0.004872,0.004956,0.0365,0.0427,24.4,28.51,48.72,51.28,0.95,53.46,46.54,1.15
2024-05-18 06:00:00,Binance,BTCUSDT,1h,66854.7,66963.86,66730.0,66920.03,33942695.4769,0.004956,0.006351,0.004956,0.006351,0.0426,0.0334,28.5,22.33,48.52,51.48,0.94,53.32,46.68,1.14
2024-05-18 07:00:00,Binance,BTCUSDT,1h,66920.03,67240.69,66829.0,66887.0,58264209.6983,0.006351,0.008112,0.006351,0.008024,0.0334,0.0492,22.33,32.9,48.34,51.66,0.94,53.21,46.79,1.14
2024-05-18 08:00:00,Binance,BTCUSDT,1h,66887.01,67085.19,66840.0,67027.59,30787098.8319,0.008024,0.008468,0.008005,0.008277,0.0492,0.0561,32.91,37.59,48.5,51.5,0.94,53.15,46.85,1.13
2024-05-18 09:00:00,Binance,BTCUSDT,1h,67027.59,67138.99,66999.99,67125.04,40062455.7013,0.008277,0.008905,0.008097,0.008905,0.0561,0.0322,37.59,21.64,48.63,51.37,0.95,53.22,46.78,1.14
2024-05-18 10:00:00,Binance,BTCUSDT,1h,67125.03,67300.0,67029.37,67222.22,92278518.7676,0.008905,0.009261,0.008491,0.008491,0.0322,0.0579,21.63,38.92,48.72,51.28,0.95,53.19,46.81,1.14
2024-05-18 11:00:00,Binance,BTCUSDT,1h,67222.21,67400.01,67116.36,67190.82,76671544.7802,0.008491,0.008491,0.005776,0.005776,0.0579,0.0572,38.91,38.42,48.32,51.68,0.94,52.45,47.55,1.1
2024-05-18 12:00:00,Binance,BTCUSDT,1h,67190.81,67227.97,66900.0,66948.0,42793777.5531,0.005776,0.005776,0.003453,0.003453,0.057,0.0465,38.31,31.1,48.27,51.73,0.93,52.39,47.61,1.1
2024-05-18 13:00:00,Binance,BTCUSDT,1h,66947.99,67072.9,66800.0,66863.17,48400507.357,0.003453,0.003453,0.001024,0.001024,0.0462,0.0475,30.89,31.77,47.95,52.05,0.92,52.32,47.68,1.1
2024-05-18 14:00:00,Binance,BTCUSDT,1h,66863.18,67061.2,66600.09,66793.66,96337747.1533,0.001024,0.001024,-0.000122,-0.000122,0.0474,0.0542,31.68,36.16,48.03,51.97,0.92,52.51,47.49,1.11
2024-05-18 15:00:00,Binance,BTCUSDT,1h,66793.66,66896.19,66600.0,66823.63,47432949.1636,-0.000122,-0.000122,-0.000883,-0.000794,0.054,0.0632,36.06,42.23,48.15,51.85,0.93,52.91,47.09,1.12
2024-05-18 16:00:00,Binance,BTCUSDT,1h,66823.63,66992.53,66722.0,66888.17,30686502.2651,-0.000794,-0.000571,-0.000888,-0.000609,0.0634,0.0469,42.33,31.37,48.29,51.71,0.93,52.99,47.01,1.13
2024-05-18 17:00:00,Binance,BTCUSDT,1h,66888.17,66970.0,66750.0,66866.51,33561219.8892,-0.000609,0.00068,-0.000609,0.000419,0.0468,0.0594,31.27,39.71,48.3,51.7,0.93,52.84,47.16,1.12
2024-05-18 18:00:00,Binance,BTCUSDT,1h,66866.52,66910.0,66779.95,66796.36,15299283.2969,0.000419,0.000476,0.000178,0.000428,0.0593,0.0527,39.62,35.16,48.44,51.56,0.94,53.06,46.94,1.13
2024-05-18 19:00:00,Binance,BTCUSDT,1h,66796.35,66942.94,66771.76,66912.62,14998163.1025,0.000428,0.001014,0.000428,0.001014,0.0527,0.0462,35.15,30.92,48.43,51.57,0.94,53.08,46.92,1.13
2024-05-18 20:00:00,Binance,BTCUSDT,1h,66912.62,67014.88,66880.0,66964.01,19146097.6756,0.001014,0.00206,0.001014,0.002054,0.0461,0.0448,30.82,30.01,48.41,51.59,0.94,52.99,47.01,1.13
2024-05-18 21:00:00,Binance,BTCUSDT,1h,66964.01,66984.0,66810.0,66899.29,16520254.8859,0.002054,0.002774,0.002054,0.002774,0.0448,0.0441,30.01,29.49,48.46,51.54,0.94,53.06,46.94,1.13
2024-05-18 22:00:00,Binance,BTCUSDT,1h,66899.29,67005.07,66828.59,66932.01,33850146.263,0.002774,0.003022,0.002774,0.002806,0.0441,0.0628,29.49,42.01,48.5,51.5,0.94,53.13,46.87,1.13
2024-05-18 23:00:00,Binance,BTCUSDT,1h,66932.0,67039.92,66914.58,66915.2,22891681.3494,0.002806,0.003268,0.002576,0.003268,0.0628,0.0453,42.0,30.3,48.47,51.53,0.94,53.08,46.92,1.13
2024-05-19 00:00:00,Binance,BTCUSDT,1h,66915.2,66980.84,66837.39,66906.53,15715873.855,0.003268,0.004236,0.003268,0.004236,0.0452,0.0353,30.2,23.63,48.42,51.58,0.94,53.0,47.0,1.13
2024-05-19 01:00:00,Binance,BTCUSDT,1h,66906.52,66970.0,66885.55,66920.01,12610271.9084,0.004236,0.005554,0.004236,0.005554,0.0352,0.0389,23.52,26.01,48.4,51.6,0.94,53.02,46.98,1.13
2024-05-19 02:00:00,Binance,BTCUSDT,1h,66920.0,67250.0,66920.0,67211.61,64545272.2279,0.005554,0.007227,0.005524,0.007089,0.0389,0.0552,26.0,37.11,48.44,51.56,0.94,53.1,46.9,1.13
2024-05-19 03:00:00,Binance,BTCUSDT,1h,67211.6,67294.35,67090.0,67170.21,39228489.766,0.007089,0.007089,0.006506,0.006689,0.0551,0.0554,37.0,37.21,48.46,51.54,0.94,52.58,47.42,1.11
2024-05-19 04:00:00,Binance,BTCUSDT,1h,67170.2,67180.0,66994.22,67151.75,22056499.4651,0.006689,0.006689,0.005587,0.00567,0.0553,0.0473,37.1,31.75,48.06,51.94,0.93,52.59,47.41,1.11
2024-05-19 05:00:00,Binance,BTCUSDT,1h,67151.74,67170.0,67090.53,67097.62,16806669.4944,0.00567,0.005712,0.004919,0.004923,0.0474,0.0419,31.84,28.12,48.12,51.88,0.93,52.7,47.3,1.11
2024-05-19 06:00:00,Binance,BTCUSDT,1h,67097.63,67150.0,66930.4,67022.65,24319644.9996,0.004923,0.005033,0.004316,0.004316,0.0419,0.0426,28.13,28.55,48.05,51.95,0.93,52.67,47.33,1.11
2024-05-19 07:00:00,Binance,BTCUSDT,1h,67022.64,67329.45,66981.1,67324.44,55469515.4664,0.004316,0.00515,0.004113,0.00515,0.0425,0.0437,28.44,29.44,47.91,52.09,0.92,52.2,47.8,1.09
2024-05-19 08:00:00,Binance,BTCUSDT,1h,67324.44,67339.91,67100.0,67160.01,30511111.6085,0.00515,0.005874,0.00515,0.005826,0.0436,0.0532,29.34,35.71,47.26,52.74,0.9,51.57,48.43,1.07
2024-05-19 09:00:00,Binance,BTCUSDT,1h,67160.0,67186.67,66990.01,67180.01,30156576.4002,0.005826,0.005826,0.004598,0.004759,0.0533,0.0493,35.8,33.11,47.03,52.97,0.89,51.4,48.6,1.06
2024-05-19 10:00:00,Binance,BTCUSDT,1h,67180.01,67700.0,67116.35,67269.99,126211786.9632,0.004759,0.006575,0.004754,0.006575,0.0492,0.0343,33.01,23.09,47.5,52.5,0.91,51.79,48.21,1.07
2024-05-19 11:00:00,Binance,BTCUSDT,1h,67270.0,67388.0,66950.0,67330.0,92749960.0054,0.006575,0.006695,0.006248,0.006587,0.0342,0.0397,23.0,26.7,47.75,52.25,0.91,51.37,48.63,1.06
2024-05-19 12:00:00,Binance,BTCUSDT,1h,67330.01,67330.01,66789.75,66832.99,79459722.897,0.006587,0.006819,0.006038,0.006053,0.0395,0.0509,26.61,33.99,47.72,52.28,0.91,51.46,48.54,1.06
2024-05-19 13:00:00,Binance,BTCUSDT,1h,66832.99,67179.03,66677.0,67049.99,66091080.0159,0.006053,0.006053,0.005487,0.005487,0.051,0.0589,34.09,39.49,47.82,52.18,0.92,51.89,48.11,1.08
2024-05-19 14:00:00,Binance,BTCUSDT,1h,67049.99,67149.85,66847.02,66928.0,50616436.8947,0.005487,0.005487,0.004685,0.004744,0.0589,0.048,39.49,32.1,48.3,51.7,0.93,52.23,47.77,1.09
2024-05-19 15:00:00,Binance,BTCUSDT,1h,66928.0,66988.22,66739.13,66889.88,43243149.9819,0.004744,0.004767,0.004423,0.004767,0.0478,0.0402,32.0,26.88,48.16,51.84,0.93,52.1,47.9,1.09
2024-05-19 16:00:00,Binance,BTCUSDT,1h,66889.88,66990.0,66521.38,66662.01,70308444.4282,0.004767,0.005974,0.004767,0.00596,0.0402,0.0332,26.88,22.11,48.31,51.69,0.94,51.96,48.04,1.08
2024-05-19 17:00:00,Binance,BTCUSDT,1h,66662.0,66830.71,66548.17,66720.01,42424688.3274,0.00596,0.008136,0.00596,0.008136,0.0333,0.0394,22.2,26.31,48.27,51.73,0.93,52.15,47.85,1.09
2024-05-19 18:00:00,Binance,BTCUSDT,1h,66720.01,66757.21,66522.3,66586.21,26682628.2806,0.008136,0.009598,0.008136,0.009598,0.0396,0.0281,26.41,18.71,48.48,51.52,0.94,52.41,47.59,1.1
2024-05-19 19:00:00,Binance,BTCUSDT,1h,66586.21,66646.2,65857.25,66034.01,162942440.7103,0.009598,0.01,0.009598,0.01,0.0283,0.0471,18.81,31.11,48.55,51.45,0.94,52.6,47.4,1.11
2024-05-19 20:00:00,Binance,BTCUSDT,1h,66034.01,66300.0,66019.99,66163.99,43073364.7399,0.01,0.01,0.01,0.01,0.0471,0.0453,31.11,29.99,49.24,50.76,0.97,54.05,45.95,1.18
2024-05-19 21:00:00,Binance,BTCUSDT,1h,66164.0,66360.0,66000.0,66280.0,30351087.0787,0.01,0.01,0.01,0.01,0.0454,0.0403,30.0,26.7,49.46,50.54,0.98,54.12,45.88,1.18
2024-05-19 22:00:00,Binance,BTCUSDT,1h,66280.0,66463.0,66252.0,66363.61,33708722.101,0.01,0.01,0.007276,0.007276,0.0403,0.0615,26.7,40.81,49.87,50.13,1.0,54.44,45.56,1.2
2024-05-19 23:00:00,Binance,BTCUSDT,1h,66363.61,66363.61,66211.87,66274.01,25492763.9504,0.007276,0.007276,0.005658,0.005658,0.0615,0.0522,40.81,34.61,50.17,49.83,1.01,54.58,45.42,1.2
2024-05-20 00:00:00,Binance,BTCUSDT,1h,66274.0,66492.5,66149.43,66459.99,41365062.6773,0.005658,0.005658,0.005189,0.005189,0.0522,0.0468,34.6,31.09,50.28,49.72,1.01,54.72,45.28,1.21
2024-05-20 01:00:00,Binance,BTCUSDT,1h,66459.99,66589.63,66060.31,66520.4,66804487.8055,0.005189,0.005189,0.003455,0.003455,0.0468,0.0397,31.09,26.4,50.84,49.16,1.03,55.0,45.0,1.22
2024-05-20 02:00:00,Binance,BTCUSDT,1h,66520.4,66763.0,66503.0,66674.02,46349368.4243,0.003455,0.003529,0.00294,0.00294,0.0397,0.0572,26.4,38.12,51.25,48.75,1.05,55.64,44.36,1.25
2024-05-20 03:00:00,Binance,BTCUSDT,1h,66674.02,66768.87,66563.95,66675.22,32333280.8311,0.00294,0.00294,0.002366,0.002621,0.0571,0.0482,38.02,32.12,51.38,48.62,1.06,55.57,44.43,1.25
2024-05-20 04:00:00,Binance,BTCUSDT,1h,66675.21,67143.75,66626.0,67132.43,80725969.9967,0.002621,0.002693,0.002182,0.002651,0.0483,0.0483,32.21,32.43,51.01,48.99,1.04,53.72,46.28,1.16
2024-05-20 05:00:00,Binance,BTCUSDT,1h,67132.44,67295.99,67050.61,67136.36,68815349.9421,0.002651,0.003487,0.002651,0.003487,0.0483,0.043,32.44,28.86,51.23,48.77,1.05,55.19,44.81,1.23
2024-05-20 06:00:00,Binance,BTCUSDT,1h,67136.36,67160.0,66279.64,66410.0,81448897.6511,0.003487,0.003605,0.002629,0.002629,0.043,0.0565,28.86,37.5,50.74,49.26,1.03,55.17,44.83,1.23
2024-05-20 07:00:00,Binance,BTCUSDT,1h,66410.01,66899.99,66352.23,66825.14,71287027.6951,0.002629,0.00266,0.002445,0.0025,0.0561,0.0543,37.21,36.24,51.02,48.98,1.04,55.75,44.25,1.26
2024-05-20 08:00:00,Binance,BTCUSDT,1h,66825.15,67057.97,66750.0,66762.0,51103843.7065,0.0025,0.003405,0.002445,0.003405,0.0543,0.0411,36.25,27.4,50.79,49.21,1.03,55.53,44.47,1.25
2024-05-20 09:00:00,Binance,BTCUSDT,1h,66762.01,66999.0,66753.18,66894.01,43076594.5043,0.003405,0.004727,0.003405,0.004727,0.0409,0.0423,27.31,28.31,50.31,49.69,1.01,55.07,44.93,1.23
2024-05-20 10:00:00,Binance,BTCUSDT,1h,66894.01,67349.0,66860.26,67109.99,106278885.6835,0.004727,0.005391,0.004727,0.005166,0.0423,0.0554,28.31,37.19,50.1,49.9,1.0,54.94,45.06,1.22
2024-05-20 11:00:00,Binance,BTCUSDT,1h,67110.0,67300.0,66907.23,66994.2,62286727.8286,0.005166,0.005208,0.004977,0.005148,0.0556,0.0302,37.3,20.2,49.83,50.17,0.99,54.68,45.32,1.21
2024-05-20 12:00:00,Binance,BTCUSDT,1h,66994.2,67087.63,66789.16,66936.39,62616836.2275,0.005148,0.005392,0.0051,0.005109,0.0302,0.0492,20.2,32.89,49.23,50.77,0.97,52.97,47.03,1.13
2024-05-20 13:00:00,Binance,BTCUSDT,1h,66936.4,67184.71,66774.53,67099.98,89969238.4762,0.005109,0.005109,0.003959,0.003959,0.0492,0.0539,32.9,36.18,49.0,51.0,0.96,54.27,45.73,1.19
2024-05-20 14:00:00,Binance,BTCUSDT,1h,67099.98,67110.0,66753.42,67006.01,92785174.7039,0.003959,0.003975,0.002494,0.002494,0.0538,0.0642,36.08,43.01,49.2,50.8,0.97,54.37,45.63,1.19
2024-05-20 15:00:00,Binance,BTCUSDT,1h,67006.0,67487.0,66902.0,67419.99,144374839.5733,0.002494,0.002716,0.0023,0.002534,0.0642,0.0562,43.0,37.89,49.58,50.42,0.98,54.61,45.39,1.2
2024-05-20 16:00:00,Binance,BTCUSDT,1h,67420.0,68266.08,67374.42,68190.06,281463199.3374,0.002534,0.003388,0.002534,0.003046,0.0562,0.0376,37.9,25.66,48.53,51.47,0.94,52.04,47.96,1.09
2024-05-20 17:00:00,Binance,BTCUSDT,1h,68190.06,68649.98,68030.77,68331.51,177270000.1477,0.003046,0.003046,0.001545,0.001545,0.0378,0.0539,25.76,36.81,47.74,52.26,0.91,50.58,49.42,1.02
2024-05-20 18:00:00,Binance,BTCUSDT,1h,68331.51,68766.0,68292.6,68728.41,118491312.762,0.001545,0.001545,-0.000315,-0.000315,0.054,0.0679,36.91,46.61,47.88,52.12,0.92,51.57,48.43,1.07
2024-05-20 19:00:00,Binance,BTCUSDT,1h,68728.42,70000.0,68596.0,69999.99,549263073.3682,-0.000315,0.002226,-0.001419,0.002226,0.0679,0.0051,46.62,3.59,47.72,52.28,0.91,51.06,48.94,1.04
2024-05-20 20:00:00,Binance,BTCUSDT,1h,70000.0,70421.24,69153.61,69500.0,417694193.4571,0.002226,0.008341,0.002226,0.008341,0.005,0.0144,3.5,10.0,48.21,51.79,0.93,49.53,50.47,0.98
2024-05-20 21:00:00,Binance,BTCUSDT,1h,69499.99,69767.43,68905.67,69717.79,223111726.7382,0.008341,0.01,0.008341,0.01,0.0144,0.0357,9.99,24.89,48.79,51.21,0.95,51.31,48.69,1.05
2024-05-20 22:00:00,Binance,BTCUSDT,1h,69717.8,69949.0,69540.0,69590.77,162124143.7766,0.01,0.01,0.01,0.01,0.0356,0.0189,24.8,13.17,49.36,50.64,0.98,51.82,48.18,1.08
2024-05-20 23:00:00,Binance,BTCUSDT,1h,69590.77,71515.56,69589.5,71446.62,413916186.4341,0.01,0.01,0.01,0.01,0.0189,-0.0278,13.17,-19.88,48.63,51.37,0.95,50.44,49.56,1.02
2024-05-21 00:00:00,Binance,BTCUSDT,1h,71446.62,71979.0,71125.37,71312.32,314630897.8122,0.01,0.01,0.01,0.01,-0.0278,-0.0489,-19.88,-34.88,47.25,52.75,0.9,49.11,50.89,0.97
2024-05-21 01:00:00,Binance,BTCUSDT,1h,71312.32,71462.48,70706.0,71089.96,266216348.8218,0.01,0.01,0.01,0.01,-0.0489,-0.049,-34.88,-34.84,47.43,52.57,0.9,49.26,50.74,0.97
2024-05-21 02:00:00,Binance,BTCUSDT,1h,71089.96,71426.19,70903.85,71283.8,212040345.7263,0.01,0.01,0.01,0.01,-0.0491,-0.0338,-34.94,-24.1,46.75,53.25,0.88,49.26,50.74,0.97
2024-05-21 03:00:00,Binance,BTCUSDT,1h,71283.81,71401.68,71136.84,71284.0,139390027.6069,0.01,0.01,0.01,0.01,-0.0336,-0.0558,-23.99,-39.8,46.66,53.34,0.88,49.19,50.81,0.97
2024-05-21 04:00:00,Binance,BTCUSDT,1h,71283.99,71289.89,70834.0,70910.0,97608631.7319,0.01,0.01,0.01,0.01,-0.0557,-0.0647,-39.71,-45.9,46.34,53.66,0.86,48.89,51.11,0.96
2024-05-21 05:00:00,Binance,BTCUSDT,1h,70910.01,71222.0,70826.92,71209.86,124958056.3631,0.01,0.01,0.01,0.01,-0.0647,-0.0378,-45.89,-26.94,45.54,54.46,0.84,48.31,51.69,0.94
2024-05-21 06:00:00,Binance,BTCUSDT,1h,71209.87,71394.2,71096.01,71205.41,115125767.0753,0.01,0.01,0.01,0.01,-0.0377,-0.0616,-26.83,-43.89,46.02,53.98,0.85,48.8,51.2,0.95
2024-05-21 07:00:00,Binance,BTCUSDT,1h,71205.41,71230.13,70878.29,70878.29,129114643.4777,0.01,0.010517,0.01,0.010517,-0.0617,-0.0678,-43.99,-48.11,45.37,54.63,0.83,48.3,51.7,0.93
2024-05-21 08:00:00,Binance,BTCUSDT,1h,70878.3,71060.0,70839.63,70916.0,103052097.9151,0.010517,0.014591,0.010517,0.014591,-0.0677,-0.0768,-48.0,-54.5,45.7,54.3,0.84,52.04,47.96,1.09
2024-05-21 09:00:00,Binance,BTCUSDT,1h,70916.01,71076.65,70880.68,70990.02,98778960.3648,0.014591,0.018255,0.014591,0.018255,-0.0769,-0.0666,-54.59,-47.28,46.09,53.91,0.86,48.89,51.11,0.96
2024-05-21 10:00:00,Binance,BTCUSDT,1h,70990.02,71290.0,70960.02,71056.0,128656442.2246,0.018255,0.019627,0.018255,0.019627,-0.0664,-0.075,-47.18,-53.3,46.48,53.52,0.87,49.09,50.91,0.96
2024-05-21 11:00:00,Binance,BTCUSDT,1h,71055.99,71474.92,70980.0,71130.0,188102251.4475,0.019627,0.020012,0.018351,0.018351,-0.0751,-0.0464,-53.41,-33.0,46.68,53.32,0.88,49.13,50.87,0.97
2024-05-21 12:00:00,Binance,BTCUSDT,1h,71130.0,71455.09,71060.0,71349.99,173528709.7952,0.018351,0.018351,0.013056,0.013056,-0.0465,-0.0532,-33.1,-38.01,47.1,52.9,0.89,49.39,50.61,0.98
2024-05-21 13:00:00,Binance,BTCUSDT,1h,71349.99,71349.99,70539.91,70595.92,237884452.5041,0.013056,0.013056,0.01,0.01,-0.0531,-0.0382,-37.91,-26.98,46.89,53.11,0.88,49.2,50.8,0.97
2024-05-21 14:00:00,Binance,BTCUSDT,1h,70595.92,70927.48,70187.76,70213.2,187535346.3512,0.01,0.01,0.01,0.01,-0.0382,-0.0481,-26.98,-33.8,47.2,52.8,0.89,53.33,46.67,1.14
2024-05-21 15:00:00,Binance,BTCUSDT,1h,70213.21,70487.82,69685.01,69826.99,192438490.0335,0.01,0.01,0.01,0.01,-0.0482,-0.0686,-33.89,-47.91,47.71,52.29,0.91,50.81,49.19,1.03
